epoch,phase,loss,accuracy
1,train,1.566445296677798,0.4306913996627319
1,test,1.438903207945383,0.48357289527720737
2,train,1.6754606174444335,0.39440697020798204
2,test,1.9038700349521833,0.29917864476386036
3,train,1.8443991589103943,0.33580663293985386
3,test,1.5668838826537868,0.41457905544147844
4,train,1.7374984967299831,0.3703204047217538
4,test,1.6617553055408798,0.3944558521560575
5,train,1.6988742480189563,0.3870432827431141
5,test,1.52160319513364,0.4439425051334702
6,train,1.9875022091846777,0.27329960652051716
6,test,2.04957870888759,0.23819301848049282
7,train,2.0355161925793497,0.25264193367060145
7,test,1.8963508510491687,0.2917864476386037
8,train,1.9688661722201455,0.28336143901068017
8,test,2.0015308206820634,0.26057494866529773
9,train,2.010720055608551,0.2683249016301293
9,test,2.0201920016835113,0.2650924024640657
10,train,2.0631013203096096,0.24589657110736368
10,test,1.9847603210433553,0.26386036960985626
11,train,2.048723623174975,0.25109612141652615
11,test,2.0149448927423057,0.2574948665297741
12,train,2.0699387422500535,0.24255199550309162
12,test,1.9209223942100635,0.29281314168377826
13,train,2.038418853329835,0.2530635188308038
13,test,1.9564695137971726,0.26386036960985626
14,train,2.0352479550059823,0.2598088813940416
14,test,1.9182278900420642,0.2921971252566735
15,train,2.0095473972581086,0.270292299044407
15,test,1.9641347142949976,0.2646817248459959
16,train,2.0575836953854147,0.24825744800449692
16,test,1.9864966421891042,0.2735112936344969
