epoch,phase,loss,accuracy
1,train,1.7547638187387005,0.4804665542439573
1,test,1.2013683986859645,0.6215605749486652
2,train,1.7389352062165302,0.48566610455311976
2,test,1.1589465931945269,0.6119096509240246
3,train,1.7478879810116679,0.4873243395165823
3,test,1.161392475202588,0.6223819301848049
4,train,1.7011702647833693,0.5034288926363125
4,test,1.1037923548011075,0.6271047227926078
5,train,1.6982484293225242,0.5080101180438449
5,test,1.1319058760970035,0.6172484599589322
6,train,1.6871257412627951,0.5119730185497471
6,test,1.0928358516164385,0.6262833675564682
7,train,1.6989647657701044,0.5091343451377178
7,test,1.0930394511692823,0.6388090349075976
8,train,1.6831219266009103,0.516132658797077
8,test,1.07841740888247,0.640041067761807
9,train,1.6658098245484565,0.530522765598651
9,test,1.0771140828514492,0.6437371663244353
10,train,1.6717269428128805,0.5283024170882519
10,test,1.0756068694273304,0.6490759753593429
11,train,1.6605460720292768,0.5319280494659921
11,test,1.0789646041466714,0.6482546201232032
12,train,1.6425648645446032,0.5441259134345138
12,test,1.0704504606904925,0.6591375770020533
13,train,1.6505207569965021,0.5356098931984261
13,test,1.0292575886606925,0.651129363449692
