epoch,phase,loss,accuracy
1,train,0.42425157524951057,0.9173412029229905
1,test,0.5670208964259718,0.837782340862423
2,train,0.38103275103070483,0.914530635188308
2,test,0.5362652931614823,0.8394250513347022
3,train,0.35152675411284406,0.9154300168634064
3,test,0.5164195446507887,0.842299794661191
4,train,0.33025694404377437,0.9159640247329961
4,test,0.5055591252060642,0.8406570841889117
5,train,0.3204498540859265,0.9163293985385048
5,test,0.49769813504062393,0.8416837782340862
6,train,0.3077460340397488,0.9161607644744238
6,test,0.489687630821792,0.8425051334702258
7,train,0.3019641883692224,0.9163293985385048
7,test,0.486796472278219,0.8447638603696098
8,train,0.2936717589327698,0.9183530073074762
8,test,0.48184654216991557,0.8437371663244353
9,train,0.2865424342072365,0.917903316469927
9,test,0.47984476342827875,0.842094455852156
10,train,0.28437295200584845,0.9173130972456436
10,test,0.47723287522670427,0.842299794661191
11,train,0.27563119319766477,0.9211354693648117
11,test,0.47794335529789544,0.842299794661191
12,train,0.280023866533362,0.9180719505340079
12,test,0.4756032367996122,0.8451745379876796
13,train,0.27564412866702837,0.9170320404721753
13,test,0.4734128133227448,0.8427104722792608
14,train,0.2664250579122883,0.9201517706576728
14,test,0.47302210964950936,0.8435318275154003
15,train,0.26700677026048547,0.9202360876897133
15,test,0.4734161073667068,0.8437371663244353
16,train,0.26265588831271663,0.9210511523327712
16,test,0.47230128491683665,0.84435318275154
17,train,0.260440516056406,0.920938729623384
17,test,0.4712446958010202,0.8433264887063655
18,train,0.25457326450195117,0.9219505340078696
18,test,0.47211402052481805,0.8435318275154003
19,train,0.2546514898119782,0.9213322091062395
19,test,0.47212589216672907,0.8416837782340862
20,train,0.25585832845434303,0.9189713322091062
20,test,0.47222825681649194,0.8418891170431211
21,train,0.2500970436623419,0.9223159078133784
21,test,0.4722869001130059,0.8431211498973306
22,train,0.24981783225403667,0.9220629567172569
22,test,0.4731444052847014,0.8425051334702258
23,train,0.24529051219331474,0.924451939291737
23,test,0.4730038029334873,0.842299794661191
24,train,0.25090715902082167,0.921247892074199
24,test,0.4729115104406032,0.842299794661191
25,train,0.24437156600554114,0.9223159078133784
25,test,0.47094102460256104,0.842299794661191
26,train,0.24110307638533937,0.9247892074198988
26,test,0.4725371109386734,0.8412731006160165
27,train,0.24588114374336598,0.9223440134907251
27,test,0.46976204016370204,0.8439425051334702
