epoch,phase,loss,accuracy
1,train,1.5452245207969362,0.6561551433389545
1,test,0.6864004485660999,0.7850102669404517
2,train,1.583884249717215,0.6414277684092187
2,test,0.6903768205667179,0.786447638603696
3,train,1.610392012001089,0.6181562675660484
3,test,0.699676430445677,0.7835728952772074
4,train,1.55533176201525,0.6584317032040472
4,test,0.6945628554179684,0.7870636550308008
5,train,1.5780237591085708,0.6476672287802137
5,test,0.6911582383654201,0.7901437371663245
6,train,1.5681339037291049,0.6460370994940978
6,test,0.6900981786069929,0.7905544147843943
7,train,1.5705580502698233,0.6516582349634626
7,test,0.6936193286760631,0.7893223819301848
8,train,1.5690286726278828,0.650337268128162
8,test,0.6867277716831505,0.7860369609856263
9,train,1.556349765939482,0.651124227093873
9,test,0.6880821808040509,0.7874743326488707
10,train,1.5583725481103015,0.6528105677346824
10,test,0.6906753521435559,0.7885010266940452
11,train,1.5778807474831102,0.6455593029792018
11,test,0.6901484248819293,0.78870636550308
12,train,1.538023738890568,0.6696458684654301
12,test,0.6873483800300583,0.7907597535934291
13,train,1.523034994584781,0.6690837549184936
13,test,0.6920402765029265,0.7858316221765914
14,train,1.573686793052862,0.6452220348510399
14,test,0.7016475007764124,0.7839835728952772
15,train,1.5369460350345399,0.6665823496346261
15,test,0.695879915485147,0.7854209445585215
16,train,1.553047825393548,0.6556492411467116
16,test,0.6915157718824899,0.7878850102669405
17,train,1.568687177227078,0.6465430016863406
17,test,0.6936244611622616,0.7878850102669405
18,train,1.5625462112834174,0.6444912872400225
18,test,0.6870737991783409,0.7882956878850103
19,train,1.5382286491790738,0.6660202360876897
19,test,0.6997550958480678,0.7837782340862423
20,train,1.5221028331694408,0.666610455311973
20,test,0.6879458253143749,0.7893223819301848
21,train,1.5575354194828739,0.6518830803822372
21,test,0.6981428782553154,0.7860369609856263
22,train,1.5417465451998011,0.6663575042158516
22,test,0.6924687245788026,0.7874743326488707
23,train,1.5500225425235605,0.6520798201236649
23,test,0.6903363077792299,0.7837782340862423
24,train,1.507929711853808,0.6826869027543564
24,test,0.6817225519024616,0.7899383983572895
25,train,1.5274712295864592,0.6670039347948286
25,test,0.6876444851838098,0.7854209445585215
26,train,1.5833386593752192,0.646008993816751
26,test,0.6964411747529032,0.786447638603696
27,train,1.5632310315824212,0.6484541877459247
27,test,0.6923710667132352,0.7831622176591375
28,train,1.5272553687285948,0.6624789207419899
28,test,0.6962618765889742,0.7839835728952772
29,train,1.5628035421248163,0.6474142776840922
29,test,0.6881094824117312,0.7895277207392197
30,train,1.5330293207372288,0.6640247329960652
30,test,0.6898601158688445,0.7899383983572895
31,train,1.530924616428223,0.6660483417650366
31,test,0.6873840440959657,0.7907597535934291
32,train,1.5324402569920377,0.6670601461495222
32,test,0.6863907496542412,0.7903490759753593
