epoch,phase,loss,accuracy
1,train,2.1690790338821797,0.2535975267003935
1,test,1.6902885445823905,0.39630390143737165
2,train,1.977967200740259,0.34609331084879147
2,test,1.4657919532709298,0.4864476386036961
3,train,1.9343095360745735,0.374761101742552
3,test,1.452633888765527,0.49363449691991784
4,train,1.8942199962470154,0.39671163575042157
4,test,1.3999229675935279,0.5168377823408624
5,train,1.8729435274747062,0.4061270376616076
5,test,1.3690548392047137,0.5229979466119097
6,train,1.8821853159786008,0.40778527262507025
6,test,1.3504370244376713,0.5422997946611909
7,train,1.8392281403630018,0.42982012366498035
7,test,1.3508750328048298,0.5404517453798768
8,train,1.8247768929461672,0.4356661045531197
8,test,1.2792836015474136,0.5648870636550308
9,train,1.8231121749674222,0.4390949971894323
9,test,1.251618037380477,0.5618069815195071
10,train,1.7992766448793416,0.4539066891512086
10,test,1.2787576961321507,0.5515400410677618
11,train,1.8355818200607257,0.4401630129286116
11,test,1.2606770812608379,0.5780287474332649
12,train,1.795461489874168,0.45553681843732435
12,test,1.225738895306597,0.5909650924024641
13,train,1.7778542756632247,0.4646711635750422
13,test,1.2009960362064276,0.5862422997946611
14,train,1.7569911557278517,0.47445193929173696
14,test,1.191771278146356,0.6071868583162218
