epoch,phase,loss,accuracy
1,train,0.4808381254449194,0.8465711073636875
1,test,0.4655513439090345,0.8472279260780288
2,train,0.43839643324875577,0.8533726812816189
2,test,0.45556001644849287,0.8486652977412731
3,train,0.43022412127695303,0.8537661607644744
3,test,0.44824264499930633,0.8490759753593429
4,train,0.4194447144187522,0.8580944350758853
4,test,0.44638252728284017,0.8484599589322381
5,train,0.4127741186789008,0.8593310848791456
5,test,0.44394132811920356,0.8492813141683778
6,train,0.40895957288077334,0.8608768971332209
6,test,0.44237042780529545,0.8507186858316221
7,train,0.40519288576272444,0.8586846543001686
7,test,0.4428583766890258,0.8507186858316221
8,train,0.40025711298793004,0.8620292299044408
8,test,0.4398897203576638,0.8519507186858316
9,train,0.39636956311263954,0.863265879707701
9,test,0.44234752478785583,0.8484599589322381
10,train,0.39297737353232687,0.8650365373805509
10,test,0.4419695418595778,0.8513347022587269
11,train,0.38971707765944824,0.865964024732996
11,test,0.4418131616203692,0.8496919917864476
12,train,0.3907246104648369,0.8648960089938168
12,test,0.43768599453158447,0.8535934291581109
13,train,0.3886554414365585,0.8657110736368746
13,test,0.4389952640269082,0.8521560574948666
14,train,0.3896000953421558,0.8660202360876897
14,test,0.4368073433576423,0.8529774127310061
15,train,0.3886157995867823,0.8673974142776841
15,test,0.43841918146340997,0.8509240246406571
16,train,0.38631792505381146,0.8664137155705453
16,test,0.4374257603832339,0.8531827515400411
17,train,0.37698999305264613,0.8711635750421586
17,test,0.4416825245293259,0.8486652977412731
18,train,0.3786765004792463,0.8693648116919618
18,test,0.4382150106973472,0.8527720739219712
19,train,0.3732672107460929,0.8690275435637999
19,test,0.4389552314056263,0.8540041067761807
20,train,0.3729895952680662,0.8705452501405284
20,test,0.4445999667752205,0.8523613963039014
21,train,0.3737908620054364,0.8695334457560427
21,test,0.4426730878054484,0.8527720739219712
22,train,0.37460485533625304,0.8718943226531759
22,test,0.4427009415577569,0.8527720739219712
23,train,0.36395617679573966,0.875885328836425
23,test,0.440473787618124,0.8527720739219712
24,train,0.3670026563740366,0.8741989881956155
24,test,0.44108874581188146,0.8519507186858316
25,train,0.3704074894162361,0.871725688589095
25,test,0.43949671732816364,0.8527720739219712
26,train,0.3723662351509907,0.873018549747049
26,test,0.43683824257684195,0.8544147843942504
27,train,0.36267161773388945,0.8746486790331647
27,test,0.44209396135390905,0.8519507186858316
28,train,0.3617834928298412,0.8737774030354132
28,test,0.4430453456647587,0.8517453798767967
29,train,0.3564808512417502,0.8757729061270376
29,test,0.44084553668386395,0.8513347022587269
30,train,0.35434407989854155,0.878752107925801
30,test,0.44261175006077275,0.8531827515400411
31,train,0.35518915185839894,0.8789769533445756
31,test,0.4411451401529371,0.8527720739219712
32,train,0.3592225583669106,0.8757729061270376
32,test,0.44456553625619877,0.8525667351129363
33,train,0.35977628919567667,0.8752107925801011
33,test,0.4424677587754917,0.8535934291581109
34,train,0.352215966785001,0.8774873524451939
34,test,0.4421497271168648,0.8544147843942504
35,train,0.3495612096558668,0.8788926363125351
35,test,0.44118141646992254,0.8570841889117043
36,train,0.3463010013740072,0.8787802136031478
36,test,0.44626987536095497,0.8527720739219712
37,train,0.35156138962477096,0.8751826869027544
37,test,0.44353089459867695,0.8535934291581109
38,train,0.3467265710159257,0.8773749297358067
38,test,0.44656757358652854,0.8550308008213552
39,train,0.34531181080747414,0.879707700955593
39,test,0.4481146277588251,0.8548254620123203
40,train,0.3523954064106258,0.8767566048341765
40,test,0.4493602497376945,0.8519507186858316
41,train,0.3499558573797085,0.8779089376053963
41,test,0.4415146008409269,0.8517453798767967
42,train,0.34331929510466636,0.8802417088251827
42,test,0.44421215209138465,0.8554414784394251
43,train,0.3435116016911683,0.8817594154019112
43,test,0.44435041698587013,0.8533880903490759
44,train,0.34820309859638204,0.8788645306351883
44,test,0.4442342272284584,0.8537987679671458
45,train,0.340917930571533,0.8814221472737493
45,test,0.44635281377994057,0.8498973305954826
46,train,0.3409885343136983,0.8817313097245644
46,test,0.4496548641756085,0.851129363449692
47,train,0.33429200950467636,0.8840921866216976
47,test,0.4472569806375053,0.8525667351129363
48,train,0.33386730863982333,0.8807195053400787
48,test,0.45230228058856126,0.8496919917864476
49,train,0.3373040130427877,0.8822372119168072
49,test,0.4538393526229036,0.8523613963039014
50,train,0.3356073259503202,0.8832490163012928
50,test,0.45417757339056514,0.8515400410677618
