epoch,phase,loss,accuracy
1,train,2.2159579708309507,0.20022484541877458
1,test,2.0065898640689417,0.24558521560574947
2,train,2.1509382150091434,0.25255761663856097
2,test,1.8628273374490913,0.3205338809034908
3,train,2.104276612878449,0.2794547498594716
3,test,1.709837754110536,0.40739219712525665
4,train,2.0532496241654754,0.3141652613827993
4,test,1.6305436504450177,0.435523613963039
5,train,2.0227625210811877,0.3344856661045531
5,test,1.604027978595522,0.4248459958932238
6,train,1.9940088120654034,0.3519673974142777
6,test,1.525238845235758,0.4675564681724846
7,train,1.986095808783966,0.3662450815064643
7,test,1.4732385028314297,0.502053388090349
8,train,1.9493771202983716,0.3826025857223159
8,test,1.4388228484492527,0.5078028747433265
9,train,1.9489944072571144,0.3863125351320967
9,test,1.4603286616366502,0.4987679671457905
10,train,1.9428709893765377,0.3935919055649241
10,test,1.4201561290870213,0.5010266940451745
11,train,1.9325938450747357,0.3966835300730748
11,test,1.3565704694763592,0.5447638603696099
12,train,1.927412516270681,0.40784148397976394
12,test,1.3878787991936936,0.5279260780287475
13,train,1.9155891098689337,0.40860033726812817
13,test,1.3440108422136405,0.5517453798767967
14,train,1.901513160541528,0.41838111298482294
14,test,1.308140538458462,0.5521560574948665
15,train,1.8822305614456425,0.42984822934232714
15,test,1.277320880224083,0.5817248459958932
16,train,1.8742509919515549,0.4323496346261945
16,test,1.3334343829928483,0.52217659137577
17,train,1.8774712281390613,0.43768971332209106
17,test,1.2589692504009427,0.586652977412731
18,train,1.890697124327348,0.4303822372119168
18,test,1.2697529176422213,0.5726899383983572
19,train,1.8579593945782529,0.4464305789769534
19,test,1.2419366645127596,0.5876796714579056
20,train,1.854284141142761,0.45148960089938167
20,test,1.2301395748674993,0.5944558521560575
21,train,1.8542109451647755,0.4478077571669477
21,test,1.2124473893911687,0.5938398357289527
22,train,1.8615634423685314,0.45036537380550873
22,test,1.202881891232986,0.6217659137577002
23,train,1.847657024786672,0.4546655424395728
23,test,1.2108468614319756,0.6084188911704312
24,train,1.8579429447148341,0.45727937043282746
24,test,1.1904103958875982,0.6137577002053388
25,train,1.8435293742818333,0.4561832490163013
25,test,1.2147589142562427,0.5926078028747434
26,train,1.835356527664073,0.4599494097807757
26,test,1.1649192999765368,0.6219712525667351
27,train,1.813674018448695,0.47619449128724
27,test,1.1829323553206739,0.6084188911704312
